x1,x1_mean,condition,binchoice,bincorrect,x2,x2_mean,xavg,estim,binrt,subj,x1_relative,x2_relative
54,2,-1,1,1,40.25,4,47.125,NaN,1.82145393732935,13,4,-9.75
44.375,3,-1,-1,1,61.125,1,52.75,NaN,2.74815222527832,13,-5.625,11.125
52.125,2,-1,1,1,60.375,1,56.25,NaN,1.59589154925197,13,2.125,10.375
48.5,3,-1,-1,1,42.75,4,45.625,NaN,1.8518612831831,13,-1.5,-7.25
47.625,3,-1,1,0,40.5,4,44.0625,NaN,1.47703010682017,13,-2.375,-9.5
48.5,3,-1,-1,1,47.5,3,48,NaN,2.57429641485214,13,-1.5,-2.5
55.125,2,-1,1,1,44.75,3,49.9375,NaN,2.62117146980017,13,5.125,-5.25
54.625,2,-1,-1,0,39.125,4,46.875,NaN,1.63477678690106,13,4.625,-10.875
50.625,2,-1,1,1,59.375,1,55,NaN,2.40220442973077,13,0.625,9.375
44.5,3,-1,-1,1,59.25,1,51.875,NaN,2.05871332902461,13,-5.5,9.25
46.125,3,-1,-1,1,60.625,1,53.375,NaN,1.18545668199658,13,-3.875,10.625
44.5,3,-1,1,0,37.75,4,41.125,NaN,2.35252245888114,13,-5.5,-12.25
51.25,2,-1,-1,0,58.25,1,54.75,NaN,1.79500707611442,13,1.25,8.25
51.25,2,-1,1,1,54.125,2,52.6875,NaN,1.14517502207309,13,1.25,4.125
50.25,2,-1,1,1,59.75,1,55,NaN,1.73811493813992,13,0.25,9.75
53,2,-1,-1,0,53,2,53,NaN,2.3738956162706,13,3,3
55.875,2,-1,1,1,37.5,4,46.6875,NaN,1.40485411230475,13,5.875,-12.5
53.75,2,-1,1,1,45.375,3,49.5625,NaN,1.5497292149812,13,3.75,-4.625
55.25,2,-1,-1,0,62.875,1,59.0625,NaN,1.5800740076229,13,5.25,12.875
51.75,2,-1,1,1,38.625,4,45.1875,NaN,1.62276311870664,13,1.75,-11.375
52.75,2,-1,1,1,57.375,1,55.0625,NaN,1.28212253283709,13,2.75,7.375
47.375,3,-1,-1,1,40.375,4,43.875,NaN,1.73574306815863,13,-2.625,-9.625
52.125,2,-1,1,1,53,2,52.5625,NaN,1.88303391821682,13,2.125,3
44.5,3,-1,-1,1,58.5,1,51.5,NaN,3.54863845836371,13,-5.5,8.5
52.125,2,-1,-1,0,57.5,1,54.8125,NaN,2.07974899560213,13,2.125,7.5
54.625,2,-1,-1,0,47.375,3,51,NaN,1.3516306867823,13,4.625,-2.625
48.625,3,-1,1,0,44.75,3,46.6875,NaN,19.3296083891764,13,-1.375,-5.25
48.25,3,-1,1,0,45.5,3,46.875,NaN,1.99037667457014,13,-1.75,-4.5
47.25,3,-1,1,0,48.75,3,48,NaN,1.81095322500914,13,-2.75,-1.25
47,3,-1,-1,1,54.625,2,50.8125,NaN,2.97915944363922,13,-3,4.625
48.5,3,-1,1,0,58.125,1,53.3125,NaN,2.65841116756201,13,-1.5,8.125
45.625,3,-1,-1,1,53.5,2,49.5625,NaN,2.72725428268313,13,-4.375,3.5
50.625,2,-1,-1,0,48.5,3,49.5625,NaN,1.40372043475509,13,0.625,-1.5
54.25,2,-1,1,1,44.5,3,49.375,NaN,1.21105756144971,13,4.25,-5.5
54.25,2,-1,1,1,45,3,49.625,NaN,1.45940077677369,13,4.25,-5
46.875,3,-1,1,0,51.75,2,49.3125,NaN,1.37810774799436,13,-3.125,1.75
48.25,3,-1,1,0,37.75,4,43,NaN,1.53198457323015,13,-1.75,-12.25
54.625,2,-1,1,1,42.375,4,48.5,NaN,2.07111005764455,13,4.625,-7.625
48.5,3,-1,-1,1,44.5,3,46.5,NaN,1.76453346945345,13,-1.5,-5.5
47,3,-1,-1,1,62,1,54.5,NaN,1.49724018480629,13,-3,12
48.625,3,-1,-1,1,62.375,1,55.5,NaN,5.39725256711245,13,-1.375,12.375
52.25,2,-1,-1,0,42.75,4,47.5,NaN,1.16152230743319,13,2.25,-7.25
54.125,2,-1,1,1,62.75,1,58.4375,NaN,3.93516573868692,13,4.125,12.75
52.625,2,-1,1,1,60,1,56.3125,NaN,2.61679531354457,13,2.625,10
50.875,2,-1,1,1,45.375,3,48.125,NaN,0.55252899043262,13,0.875,-4.625
45.5,3,-1,-1,1,51.875,2,48.6875,NaN,1.24698719661683,13,-4.5,1.875
47.625,3,-1,1,0,57.625,1,52.625,NaN,1.62419960089028,13,-2.375,7.625
45,3,-1,1,0,47.375,3,46.1875,NaN,3.09698271378875,13,-5,-2.625
44.875,3,-1,1,0,40.125,4,42.5,NaN,6.04637480806559,13,-5.125,-9.875
52.25,2,-1,1,1,52.125,2,52.1875,NaN,1.88120210543275,13,2.25,2.125
51.875,2,-1,-1,0,39.125,4,45.5,NaN,1.80673951096833,13,1.875,-10.875
53.25,2,-1,1,1,53.125,2,53.1875,NaN,1.95146300829947,13,3.25,3.125
44.125,3,-1,-1,1,59.375,1,51.75,NaN,1.42512317094952,13,-5.875,9.375
47.375,3,-1,1,0,38.75,4,43.0625,NaN,3.73705583438277,13,-2.625,-11.25
44.75,3,-1,-1,1,52.25,2,48.5,NaN,2.00879469979554,13,-5.25,2.25
45.625,3,-1,-1,1,55.5,2,50.5625,NaN,3.96302973758429,13,-4.375,5.5
55.125,2,-1,-1,0,61.75,1,58.4375,NaN,3.11575591750443,13,5.125,11.75
45.125,3,-1,1,0,53.5,2,49.3125,NaN,1.13099361583591,13,-4.875,3.5
48.625,3,-1,1,0,60.5,1,54.5625,NaN,1.35103249922395,13,-1.375,10.5
53.875,2,-1,1,1,59.125,1,56.5,NaN,1.94315816089511,13,3.875,9.125
54.625,2,-1,-1,0,41.875,4,48.25,NaN,1.17535757645965,13,4.625,-8.125
52.75,2,-1,1,1,37.625,4,45.1875,NaN,1.63769328128546,13,2.75,-12.375
45.75,3,-1,-1,1,51.625,2,48.6875,NaN,1.6608872897923,13,-4.25,1.625
51.75,2,-1,-1,0,44.5,3,48.125,NaN,4.72301252093166,13,1.75,-5.5
53,2,-1,1,1,42.125,4,47.5625,NaN,3.18526560347527,13,3,-7.875
46,3,-1,-1,1,52.625,2,49.3125,NaN,0.812413764186203,13,-4,2.625
53.5,2,-1,-1,0,54.625,2,54.0625,NaN,3.91846316773444,13,3.5,4.625
45.875,3,-1,-1,1,45.375,3,45.625,NaN,1.148242527619,13,-4.125,-4.625
54.25,2,-1,1,1,45.25,3,49.75,NaN,2.70984966866672,13,4.25,-4.75
51,2,-1,-1,0,53.5,2,52.25,NaN,1.33739777095616,13,1,3.5
53,2,-1,1,1,52.75,2,52.875,NaN,1.8489907188341,13,3,2.75
44.875,3,-1,1,0,57.125,1,51,NaN,1.69406365044415,13,-5.125,7.125
45.125,3,-1,1,0,59.875,1,52.5,NaN,1.9915648503229,13,-4.875,9.875
47.125,3,-1,1,0,59.25,1,53.1875,NaN,1.86555257439613,13,-2.875,9.25
51,2,-1,1,1,54.625,2,52.8125,NaN,1.94661635439843,13,1,4.625
46.875,3,-1,1,0,54.5,2,50.6875,NaN,1.26715369429439,13,-3.125,4.5
53.125,2,-1,1,1,58.5,1,55.8125,NaN,5.50489813834429,13,3.125,8.5
50.5,2,-1,-1,0,46.125,3,48.3125,NaN,2.85663452930748,13,0.5,-3.875
53.25,2,-1,1,1,44.375,3,48.8125,NaN,2.15039299894124,13,3.25,-5.625
55.625,2,-1,-1,0,57.25,1,56.4375,NaN,1.22767384257168,13,5.625,7.25
48.75,3,1,-1,1,44.375,3,46.5625,52,2.84456965977435,13,-1.25,-5.625
48.375,3,1,-1,1,47.875,3,48.125,49,3.38330612652141,13,-1.625,-2.125
54.5,2,0,NaN,0,41.125,4,47.8125,52,2.93351629798308,13,4.5,-8.875
45.375,3,1,1,0,41.625,4,43.5,47,2.29999721305362,13,-4.625,-8.375
47.5,3,1,-1,1,38.625,4,43.0625,42,1.78311903930685,13,-2.5,-11.375
47.75,3,1,1,0,57.5,1,52.625,59,1.94984696589809,13,-2.25,7.5
52,2,0,NaN,0,39.5,4,45.75,47,4.28402172231303,13,2,-10.5
46.625,3,1,-1,1,38.375,4,42.5,41,1.4997162226066,13,-3.375,-11.625
47.5,3,0,NaN,0,47.875,3,47.6875,55,2.40002417998318,13,-2.5,-2.125
47.25,3,1,-1,1,41.375,4,44.3125,46,1.41631970341336,13,-2.75,-8.625
48.625,3,0,NaN,0,42.375,4,45.5,50,2.16660898051319,13,-1.375,-7.625
52.25,2,1,-1,0,39.25,4,45.75,47,3.10030322174969,13,2.25,-10.75
51.625,2,0,NaN,0,48.375,3,50,47,2.38328660837552,13,1.625,-1.625
54.75,2,1,1,1,47.25,3,51,53,2.06656650665693,13,4.75,-2.75
46.75,3,0,NaN,0,47.75,3,47.25,46,2.73347506942571,13,-3.25,-2.25
53.25,2,1,1,1,58.75,1,56,53,2.4667223380199,13,3.25,8.75
44.25,3,1,-1,1,48.25,3,46.25,48,4.30069507513845,13,-5.75,-1.75
46.875,3,0,NaN,0,39.875,4,43.375,51,2.50006669827189,13,-3.125,-10.125
53.375,2,1,1,1,42,4,47.6875,52,3.25029049700874,13,3.375,-8
55.375,2,0,NaN,0,37.625,4,46.5,56,2.4333966481267,13,5.375,-12.375
47,3,0,NaN,0,46.5,3,46.75,44,2.58341685061174,13,-3,-3.5
52.375,2,0,NaN,0,54.5,2,53.4375,57,2.38336583263246,13,2.375,4.5
53.375,2,0,NaN,0,38,4,45.6875,40,2.55007669557421,13,3.375,-12
54.625,2,1,1,1,58,1,56.3125,51,2.66681167899138,13,4.625,8
44.625,3,0,NaN,0,47.375,3,46,48,3.63382319969215,13,-5.375,-2.625
54.875,2,0,NaN,0,58.375,1,56.625,55,2.36662579621372,13,4.875,8.375
51.125,2,1,-1,0,54.625,2,52.875,48,2.48323104281384,13,1.125,4.625
55.875,2,0,NaN,0,58.5,1,57.1875,58,2.1832606824349,13,5.875,8.5
47.25,3,1,-1,1,54,2,50.625,49,3.1669859224495,13,-2.75,4
51.25,2,1,1,1,58.875,1,55.0625,54,2.71675335107987,13,1.25,8.875
45.5,3,1,1,0,59.25,1,52.375,53,2.08324247822016,13,-4.5,9.25
48.75,3,0,NaN,0,54,2,51.375,52,2.3666515829062,13,-1.25,4
45.125,3,0,NaN,0,48.75,3,46.9375,49,3.31704773116778,13,-4.875,-1.25
51.75,2,1,-1,0,45.5,3,48.625,43,1.93312481631941,13,1.75,-4.5
53.75,2,1,1,1,53.125,2,53.4375,53,3.41706018812384,13,3.75,3.125
46.375,3,1,-1,1,46.875,3,46.625,51,3.08359142691655,13,-3.625,-3.125
55.25,2,1,1,1,55.625,2,55.4375,47,11.753517755923,13,5.25,5.625
47.5,3,1,1,0,51.375,2,49.4375,50,3.03363613191678,13,-2.5,1.375
48.5,3,0,NaN,0,42.125,4,45.3125,46,6.21813510124252,13,-1.5,-7.875
44.75,3,0,NaN,0,40.375,4,42.5625,54,2.91689202397766,13,-5.25,-9.625
51.125,2,1,1,1,57.625,1,54.375,53,2.4667269895425,13,1.125,7.625
48,3,0,NaN,0,46.375,3,47.1875,60,1.53300135280956,13,-2,-3.625
53.25,2,0,NaN,0,53.5,2,53.375,46,1.58302454099687,13,3.25,3.5
54.625,2,0,NaN,0,58.75,1,56.6875,56,2.28333336163258,13,4.625,8.75
55.375,2,1,-1,0,47.125,3,51.25,50,1.53304112898107,13,5.375,-2.875
47.25,3,1,-1,1,44.75,3,46,49,2.80019598878081,13,-2.75,-5.25
51.5,2,0,NaN,0,42.25,4,46.875,41,1.78312274862339,13,1.5,-7.75
52.875,2,1,1,1,62.5,1,57.6875,46,1.44965893132012,13,2.875,12.5
54.625,2,0,NaN,0,37.25,4,45.9375,44,2.40002395187013,13,4.625,-12.75
45.5,3,1,1,0,40.5,4,43,55,3.90053098766999,13,-4.5,-9.5
44.375,3,1,-1,1,37.625,4,41,46,1.78311138264278,13,-5.625,-12.375
44.5,3,0,NaN,0,40.625,4,42.5625,47,1.84980392711491,13,-5.5,-9.375
54.125,2,1,1,1,53.5,2,53.8125,53,3.9672966719298,13,4.125,3.5
46.875,3,1,-1,1,61.5,1,54.1875,49,1.69970003610137,13,-3.125,11.5
48.625,3,1,-1,1,38.125,4,43.375,47,3.30034777837726,13,-1.375,-11.875
54.125,2,0,NaN,0,55.75,2,54.9375,47,3.06694817469889,13,4.125,5.75
48,3,1,1,0,52.25,2,50.125,48,2.53334086436993,13,-2,2.25
54.375,2,1,1,1,54.375,2,54.375,53,2.68351025794627,13,4.375,4.375
51,2,0,NaN,0,47.75,3,49.375,42,1.53302285970452,13,1,-2.25
55.25,2,0,NaN,0,51,2,53.125,57,2.14993376311154,13,5.25,1
47.625,3,1,-1,1,59.375,1,53.5,55,3.03358914062872,13,-2.375,9.375
47.75,3,0,NaN,0,46.625,3,47.1875,50,1.99989820207246,13,-2.25,-3.375
51.75,2,1,-1,0,55,2,53.375,53,2.56675288017519,13,1.75,5
52,2,0,NaN,0,58.875,1,55.4375,60,2.45003585857784,13,2,8.875
47.125,3,0,NaN,0,42.5,4,44.8125,54,1.99981214394528,13,-2.875,-7.5
44.625,3,1,1,0,46.125,3,45.375,52,2.41663498024343,13,-5.375,-3.875
55.25,2,0,NaN,0,48.125,3,51.6875,51,4.13399165106241,13,5.25,-1.875
45.875,3,0,NaN,0,38.875,4,42.375,52,3.18365328006728,13,-4.125,-11.125
48.75,3,0,NaN,0,54.125,2,51.4375,44,1.43299151419458,13,-1.25,4.125
51.875,2,0,NaN,0,41.375,4,46.625,45,2.56675725875557,13,1.875,-8.625
46,3,1,1,0,60.625,1,53.3125,53,1.18284883959884,13,-4,10.625
54.25,2,1,1,1,53.75,2,54,54,2.85016689464748,13,4.25,3.75
53.125,2,0,NaN,0,60.875,1,57,57,2.40007512377612,13,3.125,10.875
52.875,2,0,NaN,0,47.375,3,50.125,58,3.3003783106146,13,2.875,-2.625
54.625,2,1,1,1,50.875,2,52.75,51,1.78313241863307,13,4.625,0.875
51.25,2,0,NaN,0,62.875,1,57.0625,55,2.5834256184839,13,1.25,12.875
50.75,2,1,-1,0,48.25,3,49.5,53,3.03349742926512,13,0.75,-1.75
45.875,3,0,NaN,0,50.5,2,48.1875,55,2.65011837599378,13,-4.125,0.5
47.25,3,1,-1,1,59.125,1,53.1875,50,1.59973277052224,13,-2.75,9.125
45.25,3,1,-1,1,46.875,3,46.0625,55,2.9002178876335,13,-4.75,-3.125
50.5,2,0,NaN,0,48.75,3,49.625,55,2.11658208816669,13,0.5,-1.25
47.125,3,0,NaN,0,61.375,1,54.25,55,3.03360048161607,13,-2.875,11.375
45.5,3,0,NaN,0,53.25,2,49.375,49,2.83346373319898,13,-4.5,3.25
45.5,3,1,1,0,57.125,1,51.3125,53,2.75014120197724,13,-4.5,7.125
51.25,2,1,-1,0,58.125,1,54.6875,47,2.18322262246695,13,1.25,8.125
54.125,2,0,NaN,0,50.5,2,52.3125,54,1.94989034704921,13,4.125,0.5
45.875,3,0,NaN,0,61.125,1,53.5,59,3.95064878326483,13,-4.125,11.125
44.75,3,0,NaN,0,58.125,1,51.4375,51,2.78354932478538,13,-5.25,8.125
45.75,3,1,-1,1,50.375,2,48.0625,47,2.36665175190822,13,-4.25,0.375
54,2,1,1,1,39.5,4,46.75,51,3.21701329125474,13,4,-10.5
54.125,2,1,1,1,51.25,2,52.6875,52,2.39999916689147,13,4.125,1.25
46.125,3,1,1,0,59.75,1,52.9375,58,2.45003509489503,13,-3.875,9.75
52.125,2,1,1,1,55.25,2,53.6875,58,2.65012030483838,13,2.125,5.25
47.625,3,0,NaN,0,57.75,1,52.6875,54,3.71716161432629,13,-2.375,7.75
50.375,2,0,NaN,0,46,3,48.1875,49,1.94982237927861,13,0.375,-4
48.125,3,1,1,0,57.125,1,52.625,51,1.88315418339496,13,-1.875,7.125
55,2,1,1,1,41.25,4,48.125,46,1.43296178491518,13,5,-8.75
48.375,3,1,-1,1,45,3,46.6875,49,1.64973512107844,13,-1.625,-5
45.5,3,0,NaN,0,53.375,2,49.4375,51,1.51636808321564,13,-4.5,3.375
54,2,0,NaN,0,45,3,49.5,48,1.49967393203421,13,4,-5
54.5,2,0,NaN,0,46.75,3,50.625,52,1.6496715120523,13,4.5,-3.25
47.25,3,0,NaN,0,45.375,3,46.3125,52,1.4329948815399,13,-2.75,-4.625
53.125,2,0,NaN,0,40.75,4,46.9375,52,2.01654141422156,13,3.125,-9.25
44.375,3,1,1,0,50.125,2,47.25,59,2.78348359371281,13,-5.625,0.125
48.25,3,1,1,0,44.625,3,46.4375,55,1.81647174056207,13,-1.75,-5.375
55.125,2,0,NaN,0,38.25,4,46.6875,41,1.73305489510767,13,5.125,-11.75
48.5,3,0,NaN,0,57.375,1,52.9375,54,2.93356663201993,13,-1.5,7.375
50.25,2,0,NaN,0,58,1,54.125,49,2.14987155251757,13,0.25,8
50.625,2,0,NaN,0,61.875,1,56.25,61,2.63340599044702,13,0.625,11.875
45,3,0,NaN,0,42.875,4,43.9375,56,3.60041725328086,13,-5,-7.125
46.125,3,0,NaN,0,44.125,3,45.125,58,3.13363017638098,13,-3.875,-5.875
47.25,3,1,1,0,59.875,1,53.5625,57,1.63306957328975,13,-2.75,9.875
47.25,3,1,1,0,46.375,3,46.8125,57,1.36625555921418,13,-2.75,-3.625
46.625,3,1,1,0,45.25,3,45.9375,55,2.03316781067014,13,-3.375,-4.75
50.375,2,0,NaN,0,47.25,3,48.8125,51,2.4833187223289,13,0.375,-2.75
47.875,3,1,-1,1,47.625,3,47.75,48,1.21624260120285,13,-2.125,-2.375
46.625,3,1,-1,1,44.125,3,45.375,48,1.93315550288018,13,-3.375,-5.875
47.5,3,0,NaN,0,38.5,4,43,62,1.51634184029706,13,-2.5,-11.5
44.625,3,0,NaN,0,57.25,1,50.9375,55,1.54970074543377,13,-5.375,7.25
53.875,2,1,-1,0,50.625,2,52.25,50,3.15022945197328,13,3.875,0.625
55.125,2,0,NaN,0,45.25,3,50.1875,48,1.99982362418078,13,5.125,-4.75
53.625,2,0,NaN,0,46.625,3,50.125,52,3.61710465509307,13,3.625,-3.375
54.5,2,0,NaN,0,57.875,1,56.1875,43,2.08323791595919,13,4.5,7.875
46.625,3,0,NaN,0,58.5,1,52.5625,60,2.36666456075345,13,-3.375,8.5
47,3,0,NaN,0,46.125,3,46.5625,44,2.98358801989939,13,-3,-3.875
54,2,1,1,1,60.75,1,57.375,58,1.43298338146849,13,4,10.75
53.5,2,0,NaN,0,48,3,50.75,46,3.51709567973721,13,3.5,-2
47.375,3,0,NaN,0,37.5,4,42.4375,46,3.53379652038339,13,-2.625,-12.5
45.5,3,1,1,0,58.25,1,51.875,53,1.39957433589349,13,-4.5,8.25
45.5,3,0,NaN,0,53.25,2,49.375,48,2.50004279599156,13,-4.5,3.25
53.875,2,1,1,1,59.625,1,56.75,46,1.38296896551724,13,3.875,9.625
51.75,2,1,1,1,48.25,3,50,54,1.5496460578098,13,1.75,-1.75
48.25,3,1,1,0,60.5,1,54.375,50,1.74976441872828,13,-1.75,10.5
52.875,2,0,NaN,0,41,4,46.9375,53,1.5330402907152,13,2.875,-9
46.25,3,0,NaN,0,54.875,2,50.5625,40,1.79978923346081,13,-3.75,4.875
50.375,2,1,-1,0,48,3,49.1875,56,3.03361056818001,13,0.375,-2
44.875,3,1,1,0,54,2,49.4375,51,2.24990306663281,13,-5.125,4
51.125,2,0,NaN,0,46.5,3,48.8125,58,4.10066353642668,13,1.125,-3.5
46,3,0,NaN,0,62,1,54,55,1.39966628568482,13,-4,12
46.875,3,0,NaN,0,60,1,53.4375,47,1.24959859561706,13,-3.125,10
54.5,2,0,NaN,0,42.375,4,48.4375,48,4.08399848929654,13,4.5,-7.625
52.875,2,0,NaN,0,55.25,2,54.0625,40,2.48338699795293,13,2.875,5.25
53.875,2,0,NaN,0,41.125,4,47.5,56,2.33330279448403,13,3.875,-8.875
52.125,2,1,1,1,54,2,53.0625,57,2.36668120824539,13,2.125,4
51.5,2,0,NaN,0,61.25,1,56.375,57,2.60002554866147,13,1.5,11.25
54.375,2,1,1,1,52,2,53.1875,52,2.19991572234476,13,4.375,2
46.625,3,0,NaN,0,54.75,2,50.6875,58,2.98353645167177,13,-3.375,4.75
48.125,3,1,-1,1,57.25,1,52.6875,47,1.7330466136122,13,-1.875,7.25
45.125,3,0,NaN,0,39,4,42.0625,46,1.91650431153498,13,-4.875,-11
47.75,3,0,NaN,0,44.25,3,46,48,2.500058277925,13,-2.25,-5.75
55,2,1,1,1,61.125,1,58.0625,60,1.74982670350858,13,5,11.125
51.875,2,0,NaN,0,57.125,1,54.5,62,2.09991192852722,13,1.875,7.125
47.375,3,1,-1,1,61.875,1,54.625,47,0.999481960026659,13,-2.625,11.875
46.625,3,1,1,0,61.625,1,54.125,55,2.43337253241189,13,-3.375,11.625
46.125,3,1,-1,1,46.25,3,46.1875,49,3.91725868614818,13,-3.875,-3.75
52,2,0,NaN,0,46.5,3,49.25,44,3.88391567949918,13,2,-3.5
45.875,3,1,-1,1,46,3,45.9375,41,1.96652358212863,13,-4.125,-4
54.375,2,0,NaN,0,47.875,3,51.125,58,5.20104491645112,13,4.375,-2.125
45.875,3,0,NaN,0,61.125,1,53.5,55,3.26699121387879,13,-4.125,11.125
44.875,3,1,-1,1,60.875,1,52.875,58,2.50001165875875,13,-5.125,10.875
47.75,3,0,NaN,0,59.625,1,53.6875,55,2.56675069822429,13,-2.25,9.625
50.5,2,0,NaN,0,57.25,1,53.875,54,2.83351705174794,13,0.5,7.25
54.375,2,1,1,1,52.5,2,53.4375,55,5.45113816033769,13,4.375,2.5
46.125,3,1,-1,1,58.625,1,52.375,51,1.51635550724408,13,-3.875,8.625
47.5,3,0,NaN,0,39.5,4,43.5,59,2.21660481973118,13,-2.5,-10.5
51.125,2,1,1,1,45.625,3,48.375,58,1.61640362917943,13,1.125,-4.375
44.25,3,1,1,0,45.875,3,45.0625,49,1.26625340185982,13,-5.75,-4.125
50.5,2,1,-1,0,62.25,1,56.375,55,2.13324018717172,13,0.5,12.25
51.75,2,1,-1,0,60.5,1,56.125,53,1.88316872351905,13,1.75,10.5
45.5,3,0,NaN,0,42.375,4,43.9375,51,2.80009060055223,13,-4.5,-7.625
55.25,2,1,1,1,55.375,2,55.3125,50,2.86688927194249,13,5.25,5.375
51.5,2,0,NaN,0,47.75,3,49.625,56,2.63352425734326,13,1.5,-2.25
53.125,2,-1,-1,0,40.625,4,46.875,NaN,2.44427837897092,14,3.125,-9.375
55.25,2,-1,1,1,42.25,4,48.75,NaN,1.10055224224925,14,5.25,-7.75
50.75,2,-1,1,1,46.625,3,48.6875,NaN,1.19953216006979,14,0.75,-3.375
45.875,3,-1,-1,1,45.75,3,45.8125,NaN,1.13428300619125,14,-4.125,-4.25
47.75,3,-1,-1,1,52.125,2,49.9375,NaN,0.7282341029495,14,-2.25,2.125
52.625,2,-1,1,1,58.375,1,55.5,NaN,1.09774478524923,14,2.625,8.375
50.625,2,-1,-1,0,50.5,2,50.5625,NaN,0.859445437323302,14,0.625,0.5
53.625,2,-1,1,1,46.5,3,50.0625,NaN,1.07533519715071,14,3.625,-3.5
47.375,3,-1,1,0,58.25,1,52.8125,NaN,1.11591845750809,14,-2.625,8.25
52.125,2,-1,1,1,48.75,3,50.4375,NaN,1.45192001247779,14,2.125,-1.25
54.125,2,-1,1,1,44.5,3,49.3125,NaN,4.77184217143804,14,4.125,-5.5
47.5,3,-1,-1,1,41.5,4,44.5,NaN,0.779378436505795,14,-2.5,-8.5
51.25,2,-1,1,1,45.75,3,48.5,NaN,1.09062260016799,14,1.25,-4.25
54.875,2,-1,1,1,58.125,1,56.5,NaN,1.76159384567291,14,4.875,8.125
50.25,2,-1,-1,0,58,1,54.125,NaN,0.858913274481893,14,0.25,8
50.875,2,-1,1,1,42.375,4,46.625,NaN,1.40065747126937,14,0.875,-7.625
46.25,3,-1,-1,1,46.625,3,46.4375,NaN,1.10889689484611,14,-3.75,-3.375
46.5,3,-1,1,0,47.5,3,47,NaN,1.48391862027347,14,-3.5,-2.5
47.125,3,-1,-1,1,60.875,1,54,NaN,1.23949632653967,14,-2.875,10.875
54,2,-1,1,1,62.375,1,58.1875,NaN,0.670276631601155,14,4,12.375
46.875,3,-1,1,0,60,1,53.4375,NaN,0.514141149818897,14,-3.125,10
48.5,3,-1,-1,1,59.375,1,53.9375,NaN,1.31168141122907,14,-1.5,9.375
48.625,3,-1,-1,1,48.5,3,48.5625,NaN,1.19895019894466,14,-1.375,-1.5
52.875,2,-1,1,1,62.875,1,57.875,NaN,1.40214581973851,14,2.875,12.875
50.75,2,-1,-1,0,51.75,2,51.25,NaN,1.46598262153566,14,0.75,1.75
48.625,3,-1,-1,1,62.375,1,55.5,NaN,1.01946557592601,14,-1.375,12.375
47,3,-1,-1,1,39.875,4,43.4375,NaN,0.649682129733264,14,-3,-10.125
52.5,2,-1,1,1,58.25,1,55.375,NaN,1.4174146708101,14,2.5,8.25
54.625,2,-1,-1,0,57.75,1,56.1875,NaN,0.744709274731576,14,4.625,7.75
53.75,2,-1,-1,0,59.875,1,56.8125,NaN,0.63313467008993,14,3.75,9.875
50.75,2,-1,1,1,58,1,54.375,NaN,0.929580162744969,14,0.75,8
45.25,3,-1,1,0,46.125,3,45.6875,NaN,1.09994899667799,14,-4.75,-3.875
52.25,2,-1,1,1,44.875,3,48.5625,NaN,2.65664029121399,14,2.25,-5.125
47.5,3,-1,-1,1,42.125,4,44.8125,NaN,0.82145834621042,14,-2.5,-7.875
51.875,2,-1,-1,0,44.625,3,48.25,NaN,1.04440850298852,14,1.875,-5.375
48.25,3,-1,-1,1,57.5,1,52.875,NaN,1.44939326914027,14,-1.75,7.5
45.875,3,-1,-1,1,58.625,1,52.25,NaN,2.37338255438954,14,-4.125,8.625
51.625,2,-1,-1,0,52.25,2,51.9375,NaN,1.09495300333947,14,1.625,2.25
51.25,2,-1,-1,0,61.25,1,56.25,NaN,2.16548446752131,14,1.25,11.25
52.125,2,-1,1,1,39.625,4,45.875,NaN,1.07462428277358,14,2.125,-10.375
55,2,-1,-1,0,46.5,3,50.75,NaN,2.05612518265843,14,5,-3.5
53.375,2,-1,1,1,40.625,4,47,NaN,0.54894078662619,14,3.375,-9.375
47,3,-1,1,0,55.125,2,51.0625,NaN,0.695364921353757,14,-3,5.125
47.875,3,-1,1,0,57.625,1,52.75,NaN,0.91285056527704,14,-2.125,7.625
54.5,2,-1,1,1,41.375,4,47.9375,NaN,2.81813844852149,14,4.5,-8.625
47.75,3,-1,-1,1,54,2,50.875,NaN,1.04581284616143,14,-2.25,4
48,3,-1,1,0,51.5,2,49.75,NaN,4.22737537091598,14,-2,1.5
54,2,-1,1,1,40.25,4,47.125,NaN,2.09125494910404,14,4,-9.75
44.375,3,-1,1,0,61.125,1,52.75,NaN,1.08896391512826,14,-5.625,11.125
52.125,2,-1,-1,0,60.375,1,56.25,NaN,3.87517204135656,14,2.125,10.375
48.5,3,-1,-1,1,42.75,4,45.625,NaN,0.888595259748399,14,-1.5,-7.25
47.625,3,-1,-1,1,40.5,4,44.0625,NaN,1.38505974132568,14,-2.375,-9.5
48.5,3,-1,1,0,47.5,3,48,NaN,2.5084442095831,14,-1.5,-2.5
55.125,2,-1,1,1,44.75,3,49.9375,NaN,5.1765496712178,14,5.125,-5.25
54.625,2,-1,1,1,39.125,4,46.875,NaN,0.950691936071962,14,4.625,-10.875
50.625,2,-1,-1,0,59.375,1,55,NaN,4.03780347434804,14,0.625,9.375
44.5,3,-1,-1,1,59.25,1,51.875,NaN,1.31026348518208,14,-5.5,9.25
46.125,3,-1,1,0,60.625,1,53.375,NaN,1.28368254797533,14,-3.875,10.625
44.5,3,-1,-1,1,37.75,4,41.125,NaN,1.36178134987131,14,-5.5,-12.25
